Feature ID	Taxon	Confidence
2cce9cb3bd652a50382bf66d25325720	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum	0.9999313291003956
86f7e172d4a477ac548274d7cf30cf16	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.9999995865631222
ef5cee49a59b9ab748f6ed39a674c43d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Amnibacterium	0.9890407430181848
3098bbe8bac43acc4cd9d732762105c8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.9834049855570125
7aac01f5a1e139478bb2e87a79e4043b	d__Eukaryota; p__Ascomycota; c__Lecanoromycetes	0.9761014194585022
31acd0dfab4a5aba47b12e07776331ed	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes; s__Micromonosporaceae_bacterium	0.8798536319420701
3d8ba86b1abfa46d5cd841ba420b89b7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Mucilaginibacter	0.9999917827588511
c515c9d4f090fba847450c1d18b5fff0	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Corticiales; f__Corticiaceae; g__Limonomyces; s__Limonomyces_culmigenus	0.9546141521877145
b37168db269b8b0bd841cf9e1adaafcd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	0.9999706611503156
8b3613e792abef78ddea4632643ea0e0	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Alternaria	0.7078950049659135
048a44fae9fc076771718246600314dd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9998911422779421
333f84e4bc4d6708c4e724a77945e299	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta; s__Triticum_aestivum	0.9093378098534078
73aeb228b37054421ae7e63743025f25	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.999995154600119
1d17e1aa64a0ea158ed599101a88c138	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Kondoaceae; g__Kondoa; s__Kondoa_malvinella	0.9998028691254729
ec383f56e550e829c401d9d806aa80a4	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales	0.9999807013165045
bf235a18d0500978759f80b57e6ac510	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter	0.9999999998160727
a90473a03cf8ab27734cf3ae9bd7c41d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Kineosporiales; f__Kineosporiaceae; g__Kineococcus	0.9999540696535072
3c5c8a7212cdda4569ad54df42b51667	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.9967829513637665
20c4851b26306d49b5cd96c846bf1f13	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter	0.9999999999474436
8a4956d55c60ecabc57966f1e8af1317	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium	0.9951607268798985
fc151af34f84833245851194901ccf82	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Vishniacozyma; s__uncultured_Basidiomycota	0.8854362399001694
ffe76ef5f9d41f1c0a33a47f38cb958b	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Erodium_rupestre	0.999964394239978
88af38b1130fb583bfe5cf777ea28384	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Noccaea_caerulescens	0.9998291415084588
7a9f63e5e09603f67322ee79cd641b43	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum; s__Methylobacterium_goesingense	0.7358660703763229
6455bee18ccb28d8c93ad313e8da117b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter	0.9999998659085455
e6fdad6985347c7b0a8d59fbf1c9d4a5	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast	1.0000000000000007
f68d53124fc7c40f6462c3d39504ee73	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Spirosoma	0.9999999952428016
9d2745a5b218c0d6c0bf6dc4b5718e9f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Hymenobacter; s__Hymenobacter_cavernae	0.9974912941129538
40a907042a2a13a0ea15a12d8328f809	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae	0.9976623160145822
edc4453865b565ff145a265861e55f2d	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Kondoaceae; g__Kondoa; s__Kondoa_malvinella	0.999231917268152
81292136cdd20b44d8a9e91418e6d679	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9999982556286668
f406223f8bc6d68fd991f3010d34a168	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales	0.9998415468145551
1e868602d1111dcc509d591612cee4e1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	0.9958348166132793
ef89eac03e956828bad41ce2e208c9f3	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Capnodiales	0.7889785626525647
ea1f528bd7af6e65b393fe541fd1a187	d__Eukaryota; p__Ascomycota; c__Dothideomycetes	0.9916223002161709
